predict,gender,weight,height
2,female,62.98018094,129.9230126
1,female,62.15935227,121.788932
2,female,65.39301874,142.9241669
0,female,68.82369208,175.0318076
0,female,68.18681376,159.03359
1,female,60.04241965,97.03465533
1,female,61.43468651,119.5991166
0,female,67.42681364,166.9371205
1,female,63.57898233,117.7092419
1,female,65.79039515,119.6706717
2,female,62.63845663,136.6295336
2,female,63.82306248,136.8259485
2,female,64.9045356,134.8189693
1,female,62.42517924,117.9299101
1,female,59.74709643,102.3548577
0,female,63.89226161,148.9711143
2,female,65.17694712,145.3399063
2,female,65.78114516,136.6614272
1,female,61.27477347,110.2873425
1,female,57.20266004,103.9627051
2,female,65.01125256,143.3978903
2,female,62.49095754,137.0863224
2,female,59.73568526,129.0044176
0,female,66.48189529,148.5496954
1,female,60.95866612,123.157814
1,female,62.49329981,118.6462872
0,female,65.24094088,155.4000463
2,female,63.77318581,128.2788009
1,female,58.87202902,92.26820464
2,female,59.82171103,139.5281168
2,female,64.47241811,146.8419642
2,female,62.6162136,127.9652493
1,female,64.26172371,122.3834321
2,female,65.52641361,128.9233437
0,female,62.36109238,148.7139601
2,female,65.02561143,136.8531107
2,female,63.32730364,144.2733824
0,female,68.93769671,157.5376401
2,female,63.46410923,134.0457321
2,female,65.08416738,137.1681198
1,female,60.58563771,116.4300747
2,female,63.20434226,133.6818687
1,female,61.62578317,118.7629253
1,female,58.38657594,102.0639073
0,female,66.65053971,158.2213013
2,female,58.52329049,128.7777391
2,female,63.25134047,143.8230945
0,female,69.4459321,169.8199086
1,female,62.44733352,122.6068065
1,female,63.06820292,93.4242393
1,female,63.2875137,121.250406
0,female,66.09787695,154.5602367
2,female,64.52975497,124.970023
2,female,64.06078715,131.3076909
2,female,63.87242513,130.2117056
0,female,69.61101425,170.0256427
0,female,67.39002002,169.6266077
2,female,62.85044925,127.5188853
2,female,62.93871811,124.2921919
0,female,66.1608845,155.9068917
2,female,63.40120514,145.3165832
0,female,65.47098965,155.5804399
1,female,59.9976946,115.8128156
1,female,62.57608039,111.3794738
2,female,60.81759019,133.8794826
2,female,64.08573883,126.9946263
1,female,62.24630399,122.0341761
0,female,64.48784219,148.2258405
2,female,60.39851581,126.9830766
1,female,61.48014654,108.0431775
2,female,64.49665523,139.8141603
2,female,59.922162,125.5471872
1,female,56.06663635,89.57120474
0,female,67.426016,157.3039237
1,female,62.64001901,114.8228028
1,female,59.76289819,105.1525171
2,female,65.99794159,141.890779
1,female,59.80953425,109.6574367
0,female,67.69151048,163.9030502
1,female,61.01223365,108.9678597
1,female,61.78961197,123.6818876
2,female,63.42528246,132.6390192
2,female,61.33258128,139.7922062
2,female,63.99931975,145.6895333
0,female,69.31338134,154.4845417
1,female,61.59406626,122.2215351
2,female,64.88574823,130.6158481
2,female,66.26436592,141.2994547
2,female,64.07855955,132.3664921
2,female,61.92651491,131.7359867
2,female,63.75306885,129.8729854
2,female,63.99529809,130.5776624
1,female,60.30386757,120.6223622
0,female,66.05475125,157.6755325
0,female,68.44056676,153.5842306
1,female,64.68753563,119.0246524
1,female,63.61242569,123.7433386
1,female,57.96849839,118.7205901
2,female,62.99354977,136.6739086
2,female,62.65704009,131.7313825
0,female,65.78808384,160.8310301
2,female,60.24552998,135.511965
2,female,64.51634923,124.5924961
0,female,64.43671223,151.9237699
1,female,61.82564512,121.277608
2,female,62.93726922,127.7252893
1,female,61.03548988,111.3269624
2,female,63.41116968,129.1961492
1,female,57.4722524,96.31355653
2,female,62.93042425,136.5967626
0,female,66.20275583,151.3577889
1,female,59.60115453,115.227993
1,female,63.86336604,116.9483301
0,female,62.98115002,154.4284775
2,female,63.01725744,132.0081807
2,female,66.41660188,142.9401189
0,female,64.986157,148.1717771
1,female,59.26630324,100.6485236
0,female,68.71007497,165.1104591
2,female,64.43414309,138.0020837
2,female,63.07519761,127.702047
0,female,67.07089794,160.413715
2,female,62.74735705,139.8858578
0,female,66.36731777,156.4211166
1,female,60.12966028,122.9240912
2,female,62.74552319,132.7337815
0,female,67.44471908,162.4363627
2,female,64.75602051,142.1258895
1,female,62.19067164,119.7671499
2,female,63.33845959,126.3816596
2,female,66.27929715,144.8942636
2,female,59.89492405,129.1738388
2,female,63.21696482,142.4264663
0,female,69.0997049,177.0181516
2,female,66.16372809,138.0320752
1,female,61.28646406,119.5360352
1,female,60.27423387,106.8539239
2,female,63.21793355,139.7459858
1,female,63.51649975,120.8100491
1,female,61.81614798,116.247392
0,female,66.55588663,158.6614106
2,female,64.48508857,133.3225814
1,female,60.87204375,120.3297288
2,female,63.60802085,136.6427397
1,female,61.30617813,121.8891806
1,female,63.05900916,116.4611428
1,female,56.09824578,104.9541004
2,female,63.19207539,126.3318988
2,female,63.03468565,139.2812827
2,female,66.92154402,145.872308
0,female,64.8021888,159.877142
2,female,64.50669216,134.6137102
0,female,69.30311093,178.7791107
1,female,61.37309512,111.3078855
0,female,65.77592839,160.8617506
0,female,68.45891074,176.1526476
1,female,60.09859133,122.7448855
2,female,62.54775987,123.9651625
0,female,65.6004495,151.4622451
0,female,67.65221895,174.8346109
2,female,64.37524972,129.3053355
1,female,60.91327091,123.8276035
1,female,61.99048001,110.925975
2,female,59.13331425,129.5377088
1,female,62.86656883,111.4699596
2,female,65.10484537,142.292705
1,female,61.66262811,112.5655764
1,female,58.63272047,102.4690868
0,female,69.63593115,177.5893514
0,female,67.55240408,160.7265113
2,female,62.18031938,135.610835
2,female,62.31153318,136.2368326
1,female,60.85899001,114.2140344
2,female,66.16687626,146.6789546
1,female,58.12602402,98.40285123
2,female,65.6470552,143.9299813
0,female,66.47546107,149.2051712
2,female,63.62471931,144.0462642
2,female,62.41476836,137.0536337
0,female,65.4601014,159.043162
2,female,63.4229332,124.6890466
2,female,61.36804541,124.9158236
2,female,64.12106475,146.8010995
1,female,59.34746823,100.0920954
0,female,65.44862886,149.8172411
1,female,57.79038921,103.3120562
1,female,59.02595339,116.8115117
2,female,66.17911136,142.6285936
2,female,64.0145859,136.7033875
0,female,64.59171654,154.931948
2,female,65.0968767,142.3697148
1,female,60.73154265,113.2304958
2,female,62.41658674,129.7538231
1,female,59.4474264,112.1183596
1,female,58.49046702,93.19243865
2,female,63.11405431,145.2687963
1,female,62.39609426,121.5127797
0,female,64.21831531,168.5464577
2,female,62.98418065,138.9240586
2,female,62.63920505,123.9914769
2,female,59.73527867,124.8426596
2,female,62.7047902,135.5906445
1,female,58.13449631,89.35722823
2,female,65.73434893,135.6426519
1,female,60.84686273,97.72460188
2,female,63.16690124,138.0298041
1,female,63.50469486,123.5043278
2,female,63.11083286,135.8048587
0,female,69.18295954,175.9928612
0,female,65.11384549,153.8801926
1,female,62.67520824,109.1476059
2,female,63.98047176,137.0334341
2,female,63.65044131,125.5921637
2,female,65.3443103,140.5871037
2,female,64.06973611,128.5694722
0,female,68.37820454,157.5243684
1,female,61.11660854,101.0974997
2,female,64.56679838,137.4316449
0,female,69.35188979,182.6593689
2,female,63.39385112,134.3317464
1,female,56.76445645,79.17437583
2,female,63.83251258,132.50746
1,female,58.85029447,119.4520166
0,female,66.24759159,163.5770286
2,female,63.07400246,134.4457019
2,female,63.76258434,132.611074
2,female,62.51457776,129.1743223
1,female,61.82759845,123.8228443
1,female,63.49126942,123.1866288
1,female,61.01847398,120.4423007
2,female,63.48964392,133.1424493
1,female,61.52821198,117.6547383
1,female,62.65294767,122.7563854
2,female,64.19308177,137.8401939
0,female,65.79956081,157.2937425
1,female,63.7870504,120.8385282
1,female,61.18625903,109.5823556
1,female,59.35383101,106.1082751
2,female,62.70491665,142.789501
1,female,61.92624977,113.6480071
2,female,61.99107426,131.4107319
1,female,58.16246304,105.1470245
0,female,67.41183363,147.3608053
1,female,62.07478281,119.6593245
0,female,65.49805834,159.0897814
2,female,62.61527991,128.1681409
0,female,64.43375546,162.5245006
2,female,63.44921062,132.0187847
2,female,64.03600875,144.4896263
1,female,62.86797761,122.781816
1,female,61.84496574,110.9816255
2,female,62.79581607,128.8062933
1,female,60.39683047,112.8827068
2,female,61.93095905,141.4413143
0,female,66.47256754,162.5809539
2,female,61.61140037,124.5316756
2,female,62.57932337,141.3750982
1,female,62.03531911,119.4181349
1,female,61.87303309,122.5385282
2,female,64.83347329,138.5216714
1,female,58.91796082,111.3343593
2,female,63.52295503,136.5704857
2,female,62.35334065,124.0673878
0,female,65.87310631,155.9155435
2,female,64.96206905,141.4825137
1,female,66.7224388,122.7937325
1,female,61.31119241,113.5196137
1,female,63.50179937,123.0755602
2,female,64.65584828,143.8267868
0,female,69.42028123,181.8537976
1,female,62.33795696,107.0038769
2,female,63.94440569,126.9785685
0,female,67.61463094,174.3224898
0,female,67.11709142,154.1725799
2,female,60.51918301,133.5392082
2,female,61.83565238,141.5796541
2,female,66.47795697,146.5795768
0,female,68.45241898,171.5732554
2,female,68.17865809,144.3335794
1,female,61.11887036,108.4389955
2,female,63.39579332,145.6150167
0,female,66.32446981,148.6708007
2,female,66.04560867,143.3278288
0,female,64.74244457,167.1415983
0,female,67.51136202,159.9497258
1,female,61.7751115,113.1537259
2,female,65.18693459,135.4323409
2,female,60.42563414,130.6293677
2,female,63.46074617,127.3057114
1,female,62.09291525,116.76423
2,female,63.66450117,132.2955527
1,female,60.05084636,115.656208
2,female,64.22887005,140.9977149
2,female,64.33410686,138.7394452
1,female,60.60734593,109.0514054
2,female,63.92489232,132.9604854
2,female,63.76781473,134.7516368
1,female,61.20713465,104.514576
0,female,64.22635542,152.9721083
2,female,62.01191693,125.2861604
2,female,62.17551944,144.1846129
1,female,59.85024472,101.7161626
2,female,63.64259668,135.4228025
2,female,64.98580984,141.2883537
2,female,62.47642737,132.5184607
1,female,60.18554185,102.0987328
2,female,64.62829474,137.1748661
0,female,61.42410942,148.1148074
0,female,64.37410268,155.0827446
1,female,61.46463367,120.7151627
2,female,64.65081778,135.0336264
2,female,64.18745727,133.3506251
0,female,68.71084465,178.8707481
2,female,64.29326944,146.7016168
0,female,63.58220048,147.650479
2,female,65.21911448,138.5699947
2,female,66.36590225,137.287607
1,female,61.61687097,117.1335869
0,female,64.79542925,152.918265
1,female,60.68437608,118.0776967
0,female,69.53430081,163.7961388
0,female,66.17809104,157.7924242
2,female,65.42758691,143.3363309
1,female,59.16704389,109.870098
2,female,65.29601576,141.5512395
1,female,60.25777636,115.3897859
0,female,64.43205085,159.3359369
1,female,59.38479897,109.6884417
2,female,64.8395639,137.7000865
1,female,65.61561163,123.4982558
2,female,66.93462867,143.203782
2,female,63.67416711,135.8309547
1,female,57.76480789,89.78999844
0,female,68.75217593,174.5803793
0,female,65.96218724,150.7635481
1,female,64.27185623,121.74134
0,female,66.54081342,150.9713583
0,female,66.83548862,155.9951092
0,female,66.72763191,162.5988166
2,female,63.88280405,139.2028346
1,female,57.15803352,94.26320265
2,female,66.79392707,127.0967783
1,female,60.80971704,120.9402023
0,female,67.62791945,169.6879347
1,female,63.04338336,117.0339844
1,female,59.90652786,105.6497737
2,female,61.52958346,126.3521187
2,female,66.0119977,147.1960459
2,female,65.83136889,147.1504632
1,female,62.05498991,115.767138
2,female,67.04492284,140.8155175
2,female,62.13056774,125.2834781
2,female,60.28480145,126.956702
2,female,64.98149873,140.4007665
2,female,61.72454056,134.2555437
0,female,67.92276346,172.1682929
2,female,64.84395682,143.4629785
0,female,65.01138054,151.1890804
0,female,65.05641131,151.1135001
0,female,65.22021202,150.4413005
0,female,68.33325967,159.0894829
2,female,66.43652542,129.3589507
1,female,57.795534,112.4581679
2,female,63.06769365,131.492456
2,female,59.77273146,127.0655463
1,female,58.118699,116.39678
1,female,57.93667432,97.70828469
1,female,58.82326186,108.3596091
2,female,65.54461924,142.7036325
2,female,65.33505185,147.1023987
1,female,63.01373079,115.961859
2,female,65.72858019,137.8398959
0,female,66.46982094,152.8094032
2,female,63.63796431,131.4206971
1,female,59.62371448,107.3752399
0,female,63.95732094,148.3694139
1,female,62.3635509,113.9268807
2,female,64.08885843,136.7924887
2,female,64.84645942,139.1692606
2,female,62.55458366,135.6655479
2,female,61.2788125,135.0811593
2,female,63.23141733,138.8312521
2,female,63.41743999,144.8739361
1,female,60.12416782,109.3889284
0,female,67.84410316,171.7365961
2,female,63.07117837,145.8706373
2,female,63.40033317,147.6049352
1,female,62.68792804,116.271542
1,female,62.67826545,120.9059387
1,female,63.5876376,117.440811
2,female,63.33191304,126.1083289
2,female,58.55851252,131.4042239
0,female,65.06803769,160.8007256
2,female,63.87959583,143.9089069
2,female,65.48405277,144.4100705
2,female,65.20335671,125.1987006
0,female,64.55962182,151.2919905
2,female,60.4599066,125.4639113
0,female,64.92023919,152.8992432
0,female,67.12242209,165.3248993
0,female,72.42977095,177.9695321
0,female,65.23156219,174.4706373
1,female,60.81505943,108.7084213
2,female,61.67517682,134.7081223
0,female,65.49993849,171.1312132
2,female,63.83449077,133.7768967
2,female,64.25826114,144.0806124
2,female,61.70866825,132.9150889
2,female,63.91102369,128.0940739
1,female,59.02625581,106.370539
2,female,64.79939376,146.0368398
0,female,65.45026306,150.3387937
2,female,61.89316687,128.5571984
1,female,56.88597105,99.87359265
1,female,59.14124671,103.0266222
2,female,63.47689571,127.3366975
1,female,60.66416823,111.1657881
2,female,62.98598049,129.4492386
0,female,69.80908712,162.6506757
0,female,66.47571109,164.8653866
1,female,61.11349802,114.433436
0,female,66.37021361,149.4789533
2,female,67.38179989,144.3067124
0,female,64.40327283,162.5611836
2,female,63.50082576,126.8605826
0,female,66.19057166,149.5818046
1,female,62.38104663,117.8199841
2,female,63.97034122,146.3026666
1,female,63.53530544,121.1159272
2,female,65.27142486,133.573311
1,female,62.02901447,113.8887003
1,female,63.80413136,120.607958
0,female,66.05966125,158.5356261
0,female,65.40630085,158.0553657
1,female,59.39464546,124.2121819
2,female,65.13073845,130.1600455
2,female,62.823443,126.7969779
0,female,65.27999596,157.9799815
1,female,60.39901197,115.4167707
1,female,59.1706875,106.139636
2,female,63.99361669,139.8677492
2,female,62.48908033,124.1754649
0,female,65.62423824,153.8269712
2,female,64.33765677,135.0439011
0,female,67.91705023,157.971823
2,female,63.76821184,143.723794
1,female,61.01946656,106.8552947
1,female,61.30910844,115.7888501
1,female,63.10952829,117.8958468
0,female,68.29771854,150.1467347
2,female,60.6892003,125.5696019
1,female,57.55275371,98.64396312
1,female,58.70723577,120.253512
1,female,62.70362201,100.2348007
0,female,64.56779556,153.5682565
2,female,63.08074039,128.4784423
2,female,67.05399437,144.3473559
1,female,61.41530677,106.2950014
0,female,66.53551113,155.370872
2,female,63.79595729,145.8787572
2,female,63.12613917,136.2399294
1,female,61.7576643,115.5815508
2,female,66.19212998,145.5792087
1,female,61.68868312,117.6313657
1,female,60.9183024,114.0331018
2,female,62.3667665,131.7404604
0,female,67.33434837,168.6262961
0,female,67.44366129,160.2881674
2,female,65.69745736,142.157675
2,female,64.49729061,126.5846421
0,female,67.21771942,153.989572
2,female,64.67368972,143.7752626
2,female,66.08539968,140.3224033
2,female,61.74570143,132.5956798
2,female,64.977876,123.6996796
2,female,63.19234989,140.3867037
1,female,61.73773496,123.0800628
2,female,64.21729169,137.0015102
2,female,66.18920852,126.3762999
2,female,62.78874758,126.4227344
2,female,62.30306688,139.194289
2,female,61.9763097,141.855825
2,female,63.17994775,124.9060245
0,female,63.56265567,151.2952442
1,female,63.80648172,122.7794002
1,female,58.72051813,106.0668625
2,female,65.4400924,146.9588815
2,female,63.31715112,129.3062699
2,female,63.13238076,126.483785
2,female,62.19018942,126.9125155
1,female,61.21434885,112.9152089
2,female,64.71529187,143.9397166
2,female,66.73873038,144.4120048
2,female,61.86273334,132.6022293
2,female,63.15504676,141.4874182
0,female,67.41984001,148.6057348
1,female,62.65729403,121.087478
0,female,67.99079573,172.2176489
2,female,63.13886174,141.7697518
1,female,64.1303411,121.2925968
1,female,57.07265625,93.74614216
0,female,68.41437934,163.7851382
2,female,62.59475897,145.9877868
0,female,69.40649324,156.8766989
2,female,63.15343318,136.6215926
1,female,58.11787193,102.0889662
2,female,65.2848633,125.1310536
1,female,60.76068868,116.9754277
0,female,67.58883983,150.3805974
2,female,64.42828874,138.2257374
2,female,61.15386602,135.4254178
2,female,61.81138823,127.2482929
0,female,67.12200313,148.8264861
2,female,62.54948538,131.1111812
0,female,67.14373075,155.8315604
0,female,64.79896116,152.8287055
0,female,65.96527421,148.8005981
2,female,62.08759453,125.4502637
1,female,64.18914537,112.5070115
2,female,64.62428946,138.1123296
0,female,62.2648301,147.964387
2,female,62.7785164,140.387945
0,female,63.07402723,155.2781093
0,female,64.26471448,150.0713449
0,female,67.4182853,156.6818369
2,female,64.35534286,138.3113228
0,female,65.96227784,156.0960742
0,female,63.73237421,151.2387895
0,female,70.36012322,185.8487209
2,female,66.05447296,145.1394812
2,female,63.87807632,125.1735865
0,female,65.81717356,153.3415509
1,female,54.87372753,78.60667031
2,female,62.1999501,127.2296066
0,female,67.43486437,170.9550415
0,female,67.07070761,154.7114591
2,female,64.05349443,142.9993795
1,female,58.40402741,106.7711146
1,female,59.15051143,103.9989764
2,female,65.48183179,134.9544349
2,female,62.09718425,124.4108355
0,female,66.358956,154.0191081
0,female,67.86895411,147.8656253
2,female,65.42523058,147.0210353
2,female,63.79995888,134.9470326
0,female,67.02293422,181.7930686
0,female,65.86062869,165.414135
1,female,62.35637147,120.6625287
1,female,58.72221941,110.5384176
0,female,73.38958587,190.0787289
2,female,64.25834195,140.236766
2,female,61.19071638,124.4632732
1,female,60.38028449,115.0272311
0,female,66.62044769,152.2753556
2,female,63.95332791,131.4530812
2,female,65.9466743,145.0981448
2,female,61.86092378,132.4735416
2,female,66.6835119,142.9567978
0,female,68.26421231,158.7937316
0,female,68.73195145,164.1101887
1,female,62.3117478,105.1463631
2,female,63.07502417,146.9055581
1,female,56.81031728,84.17069477
2,female,64.09322339,128.4177412
2,female,65.3374525,139.2772802
2,female,61.96829434,132.7656421
0,female,68.09768915,152.1792167
2,female,62.74526481,133.2928318
1,female,61.8665605,118.7644899
2,female,61.72792858,132.7115514
2,female,66.2094519,140.5064131
0,female,67.1513383,156.3023068
0,female,66.13817243,152.0831223
2,female,64.44600367,142.8212166
2,female,62.36929577,129.3449627
1,female,60.64026619,118.136727
2,female,64.51847301,129.8037193
2,female,60.38865261,124.9821973
1,female,59.93998171,102.4669493
1,female,60.9161961,120.9432479
0,female,67.99909936,158.5720065
0,female,65.90904654,149.0594482
2,female,62.98801482,142.5439469
2,female,63.38350557,125.6620813
0,female,68.6111165,174.9781687
2,female,64.09620718,146.6405462
0,female,67.11173942,162.6047911
2,female,59.51589009,124.8896179
1,female,62.235747,120.421334
0,female,64.93938818,149.162906
0,female,67.72459211,161.3533074
2,female,63.935697,142.9877589
0,female,65.21523133,155.6114414
0,female,63.75811428,152.0395419
2,female,63.99769558,143.3416612
2,female,65.88151292,138.8977831
0,female,67.67987186,175.0127997
2,female,64.39016914,125.6100027
0,female,67.03115624,154.4843569
1,female,57.11253942,98.7940381
1,female,62.89952805,117.4226747
2,female,64.04509045,138.7611739
0,female,67.78128197,162.1555696
1,female,60.01307771,113.8783529
2,female,61.44065667,126.2999132
1,female,59.74227958,95.93328554
2,female,64.33505618,138.7020458
1,female,61.04344506,113.1825382
2,female,64.63379452,138.1461253
0,female,66.09495799,153.2641882
1,female,59.60563161,109.3918425
0,female,65.49934693,152.9270611
0,female,66.10550245,154.5954511
0,female,67.10685112,151.9113762
2,female,61.30178808,127.0669423
2,female,60.82211814,127.441434
2,female,61.37895177,128.4445276
0,female,68.93765507,155.6898309
0,female,64.91213032,151.4918118
0,female,65.30241061,149.4628182
1,female,62.48569113,116.4608068
0,female,67.47905167,160.8826812
1,female,59.42491211,94.74701457
2,female,66.90285514,141.3175476
0,female,62.84715796,152.6103843
2,female,61.43533152,125.9787667
2,female,64.6503983,143.5107885
1,female,59.36813918,118.7645183
0,female,64.83043987,152.942983
2,female,63.50589446,138.2216307
1,female,59.90854467,115.5259156
0,female,67.20873621,171.1849135
1,female,60.14332195,118.797659
2,female,64.28159841,135.9661461
0,female,67.94567425,168.8944715
1,female,61.45448337,104.313445
2,female,62.34378171,129.9661831
2,female,61.95896459,132.6924053
0,female,70.74208591,180.0538657
1,female,62.03304535,108.1740203
2,female,64.26913712,140.5711394
2,female,63.14843735,125.3869252
2,female,63.71272984,138.9400358
0,female,63.98176489,147.8128686
0,female,64.92690004,147.9239553
2,female,63.33684982,137.975016
0,female,69.86143098,178.3918418
0,female,65.9122174,159.2317682
0,female,67.12518877,168.0639342
2,female,66.22232873,144.6863046
2,female,63.32843149,136.393241
2,female,61.91699929,126.8784494
2,female,57.78323162,126.1435959
1,female,58.73842886,96.7619414
2,female,63.020299,137.8990147
1,female,61.01798835,120.1396493
0,female,67.67446319,156.5133411
1,female,60.83468117,123.8050062
0,female,63.33258263,163.0790374
2,female,66.49986655,143.7580069
2,female,60.92586816,131.9394269
1,female,62.81777994,122.4126934
2,female,62.84466748,132.3689779
2,female,65.69013785,142.5323575
2,female,60.9420995,126.7136493
1,female,60.33197203,86.0590456
2,female,65.0738743,141.810065
2,female,64.54824561,124.9757845
2,female,65.37716836,136.1997773
2,female,62.25155936,135.9323727
2,female,65.56946121,138.5393173
0,female,68.30323306,167.9995535
2,female,64.71588569,139.5227622
2,female,62.98086122,132.0966148
1,female,60.75421938,110.133724
1,female,59.99780556,113.6511113
1,female,61.21783686,115.6557197
0,female,66.18553813,154.3208008
2,female,61.28620543,132.2743043
2,female,62.83402005,132.1692444
2,female,63.09946046,133.5681116
2,female,63.81484661,132.2134162
2,female,66.17221233,145.7981221
2,female,65.14538079,138.4226417
1,female,57.25811736,101.7141821
1,female,58.42523254,105.7548975
0,female,66.81934804,149.6588773
2,female,63.69488232,125.9299521
2,female,61.26695925,127.8804101
0,female,69.43434828,162.5520966
2,female,62.98392994,129.1583829
1,female,64.06310371,114.0596174
0,female,64.8534891,147.5279551
2,female,67.81182469,138.0977032
2,female,62.8197521,125.4411757
1,female,60.57090711,122.9121799
1,female,61.62233519,109.7252871
2,female,66.29541413,134.6153439
1,female,61.25357895,109.6817579
0,female,66.32521562,157.6380243
2,female,65.43167491,139.717501
2,female,63.68800241,136.3534185
1,female,60.29870126,119.4833538
2,female,63.61120654,136.6458615
2,female,63.54010533,133.5909409
0,female,63.85368711,147.6691455
2,female,64.85236765,140.3045232
2,female,64.67312181,130.3120353
1,female,61.38777196,123.0185461
2,female,62.82994972,146.4541478
2,female,60.18188451,131.3801012
2,female,63.47642683,130.6478453
2,female,63.91369476,140.6429348
0,female,63.67783662,149.8970133
1,female,61.21119547,118.3961309
2,female,63.85165805,144.7601691
2,female,64.65856555,131.1198478
0,female,62.72472486,158.2854595
2,female,60.05135799,124.6791499
2,female,64.08353972,134.3137134
0,female,65.21151246,148.9943326
2,female,64.05016121,144.6620034
0,female,67.10772899,161.9692223
2,female,62.84232417,134.9914648
0,female,66.98173089,158.8479557
1,female,64.00174586,118.459624
0,female,67.32482263,158.5617878
1,female,60.22859228,120.9704487
1,female,61.71992675,120.2294634
2,female,62.80749282,137.5800366
2,female,61.44295037,127.6017541
2,female,64.50682898,138.6147746
2,female,63.45654699,138.2067542
0,female,66.44921828,152.4826103
2,female,62.35600321,124.723534
2,female,63.62006244,134.7237692
0,female,65.16888741,150.71729
1,female,57.14819808,91.64547294
2,female,64.52414744,129.201506
1,female,59.95689543,101.5037529
2,female,64.94538454,124.2319373
0,female,70.45440245,175.0590034
0,female,66.53339272,151.8278081
2,female,62.56696438,142.3761627
2,female,62.36128462,143.5577806
1,female,62.35772695,122.112061
0,female,66.93834523,156.0215589
2,female,64.75627991,137.3484712
2,female,65.6732136,138.4735277
0,female,67.10083694,159.5907024
2,female,61.41542895,128.0295718
1,female,60.14955877,100.7512358
1,female,61.26997168,103.7182237
2,female,63.33799181,131.7371844
1,female,60.8599498,107.3889299
0,female,66.83425833,165.0929263
2,female,64.75314121,141.3893465
1,female,57.27014705,94.49963415
0,female,65.5914099,150.6377745
2,female,62.16641239,132.2407973
1,female,58.62225448,98.53688099
1,female,63.23741266,122.2290651
2,female,66.21831442,142.6558025
0,female,62.6704889,148.7612257
2,female,65.04316495,141.853885
0,female,70.83710322,192.160585
1,female,60.57384215,116.8111149
2,female,61.98487259,138.8695042
1,female,57.64752149,99.39603077
1,female,58.68066471,91.54600438
1,female,59.0832025,99.33138344
2,female,64.59837613,141.4776298
0,female,63.36831078,149.1155048
2,female,65.56737538,137.0223863
2,female,62.33786245,129.2565623
2,female,63.44758207,136.3244984
1,female,58.53124564,110.5897776
2,female,63.76935607,145.4036874
2,female,62.79988708,131.1107988
0,female,69.16935273,172.7952951
0,female,65.15222844,147.6916333
1,female,56.74174112,103.5404881
2,female,62.397405,134.2107067
2,female,62.96852083,126.8227288
1,female,60.32074111,112.0332614
2,female,65.20355161,142.4212335
0,female,64.61947424,149.6731231
1,female,58.91382587,116.4211364
0,female,65.02242211,149.594116
0,female,65.94966102,155.8534756
1,female,61.65083302,107.7235381
2,female,63.89154217,133.2906878
2,female,64.95505909,125.1309202
1,female,60.68467897,101.1323591
1,female,61.13521486,109.5091087
1,female,62.07405899,121.9519942
2,female,61.52460529,125.0182329
1,female,60.16802328,113.046438
0,female,64.57431387,149.4014083
0,female,68.70900894,151.3379109
2,female,63.47093147,130.2916613
2,female,62.53423005,126.1624583
2,female,61.73606109,145.5594625
2,female,66.48907439,138.5091398
1,female,57.55350521,108.1516882
2,female,62.32104323,123.9627803
2,female,65.36373727,145.9286724
0,female,67.21839415,167.4499949
2,female,65.2524051,143.88833
0,female,67.75797031,148.4903986
2,female,60.94684623,136.6558411
1,female,58.83909388,102.8480484
2,female,63.53353851,130.4291487
2,female,67.01601084,145.5591809
1,female,61.35009174,123.9085003
2,female,62.98919869,142.5495621
1,female,62.04403545,114.4787233
1,female,60.30521821,107.9783089
2,female,62.59363058,136.7605698
2,female,65.6555249,140.9425199
2,female,63.9288492,142.2038687
2,female,64.03570604,139.3250296
2,female,64.74012563,147.2696705
0,female,67.0699084,163.451651
1,female,56.73718347,91.60543723
0,female,69.89412651,172.121606
2,female,63.47252672,136.9185752
2,female,64.37891187,127.3863522
1,female,62.81110192,117.1817011
2,female,62.70633788,126.9843214
2,female,65.40027296,144.7680766
0,female,67.86314293,163.0228061
0,female,67.77050949,166.7795021
0,female,66.08850228,155.8156478
0,female,65.7884934,156.8674987
1,female,60.2363904,123.8632085
0,female,65.8652442,155.2489003
1,female,61.19004885,114.7279576
0,female,70.02025271,167.3123585
0,female,66.56418011,165.9313975
2,female,64.4678893,127.8527364
2,female,63.61928907,138.5087704
2,female,66.22813195,141.6048553
1,female,59.44304003,117.1746515
2,female,62.16860399,126.8096921
0,female,65.22218182,154.3404053
2,female,63.11288889,133.5142464
1,female,59.63281599,101.4551294
1,female,58.97212383,112.9756301
0,female,66.2973454,165.0149559
0,female,69.6417708,186.2064562
0,female,66.42598313,153.3266135
2,female,65.63836942,141.2323856
2,female,65.07266632,145.6685342
2,female,64.45631224,144.8506984
1,female,55.14855736,88.81241211
2,female,64.52043061,138.7898093
2,female,63.65251365,132.6882112
2,female,63.8845491,135.846194
2,female,63.72076632,130.0861679
0,female,66.59774005,152.2429612
0,female,68.03590688,152.1250206
0,female,64.63019976,155.2208137
0,female,68.74854858,165.9008967
2,female,64.12861624,145.2368054
2,female,65.00925918,145.8232019
1,female,60.75491374,112.4051208
1,female,59.49019831,102.8145271
2,female,61.96795585,133.2625327
1,female,61.98496931,118.2154577
2,female,63.08878949,125.8670807
1,female,60.41930723,101.5401797
1,female,60.10133519,106.8698908
0,female,65.36771397,163.3520622
0,female,63.92444739,150.0198172
2,female,64.43393476,135.2699415
1,female,61.6993302,121.0536412
0,female,67.93588848,154.1043494
1,female,60.15003071,103.9791626
0,female,67.75511785,162.9072429
